City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
268,carnarvon,-24.8667,113.6333,75.31,76,99,6.76,AU,1680114971
269,shar,49.5886,81.0453,38.14,75,100,6.98,KZ,1680114971
270,ancud,-41.8697,-73.8203,53.71,59,74,10.25,CL,1680114765
271,berlevag,70.8578,29.0864,30.15,93,100,14.97,NO,1680114971
272,san policarpo,12.1791,125.5072,79.29,82,100,5.97,PH,1680114971
273,touho,-20.7833,165.2333,77.31,81,98,9.95,NC,1680114971
274,evensk,61.95,159.2333,-3.87,92,36,6.6,RU,1680114972
275,roald,62.5833,6.1333,35.74,51,0,19.57,NO,1680114972
276,olafsvik,64.8945,-23.7142,33.85,92,100,17.09,IS,1680114972
277,pangody,65.85,74.4859,3.29,95,94,15.12,RU,1680114973
278,laguna,38.421,-121.4238,51.06,81,100,21.85,US,1680114680
279,kavieng,-2.5744,150.7967,81.27,73,77,2.26,PG,1680114973
280,upernavik,72.7868,-56.1549,-11.33,82,15,7.56,GL,1680114973
281,linhares,-19.3911,-40.0722,82.62,64,87,7.2,BR,1680114699
282,dwarka,22.2394,68.9678,76.24,82,5,9.91,IN,1680114973
283,luwuk,-0.9516,122.7875,76.39,86,100,2.95,ID,1680114974
284,hanna,51.6334,-111.9018,25.86,80,26,1.99,CA,1680114974
285,pekan,3.4836,103.3996,77.11,88,8,8.7,MY,1680114974
286,zhigansk,66.7697,123.3711,-16.76,100,21,3.56,RU,1680114974
287,barra patuca,15.8,-84.2833,83.84,50,0,11.45,HN,1680114975
288,mahebourg,-20.4081,57.7,80.89,78,40,8.05,MU,1680114975
289,tekeli,44.83,78.8239,43.81,52,73,9.08,KZ,1680114975
290,victoria,22.2855,114.1577,70.32,89,100,5.99,HK,1680114743
291,pangnirtung,66.1451,-65.7125,5.0,66,20,5.75,CA,1680114975
292,brae,60.3964,-1.353,42.85,92,100,29.26,GB,1680114975
293,vasai,19.47,72.8,78.89,73,0,5.28,IN,1680114976
294,burnie,-41.0667,145.9167,58.44,73,100,13.78,AU,1680114976
295,kholodnyy,62.7167,147.95,-6.99,100,100,1.7,RU,1680114976
296,joura,26.3411,77.8115,79.61,22,23,5.46,IN,1680114977
297,pemangkat,1.1667,108.9667,77.63,88,100,5.61,ID,1680114977
298,husavik,66.0449,-17.3389,35.55,80,100,17.02,IS,1680114977
299,biak,-0.9131,122.8766,75.36,84,100,2.75,ID,1680114977
300,kutum,14.2,24.6667,77.0,14,18,11.36,SD,1680114977
301,tall kayf,37.0833,41.0667,56.59,54,40,18.41,TR,1680114977
302,ilulissat,69.2167,-51.1,12.22,48,0,4.61,GL,1680114977
303,santos dumont,-21.4567,-43.5525,79.77,89,80,3.06,BR,1680114978
304,kulhudhuffushi,6.6221,73.07,83.57,74,80,9.13,MV,1680114978
305,saint-pierre,-21.3393,55.4781,80.28,74,75,11.5,RE,1680114978
306,porto belo,-27.1578,-48.5531,86.79,78,10,11.79,BR,1680114978
307,beira,-19.8436,34.8389,72.3,79,47,6.64,MZ,1680114978
308,abu samrah,35.3029,37.1841,49.55,60,1,24.09,SY,1680114978
309,cilegon,-6.0174,106.0538,79.11,84,100,7.38,ID,1680114978
310,isabela,6.7085,121.9711,75.25,84,100,3.53,PH,1680114978
311,lensk,60.7253,114.9278,23.14,95,100,6.89,RU,1680114979
312,ignacio zaragoza,28.3833,-107.2167,71.89,8,28,14.65,MX,1680114979
313,cabedelo,-6.9811,-34.8339,79.47,73,25,10.45,BR,1680114979
314,komatipoort,-25.4332,31.9548,77.05,74,99,14.41,ZA,1680114979
315,nikolayevka,53.1257,47.2041,43.29,90,100,11.95,RU,1680114979
316,alice springs,-23.7,133.8833,69.35,56,100,11.5,AU,1680114889
317,bonnyville,54.2668,-110.735,31.8,93,100,5.19,CA,1680114979
318,bac lieu,9.285,105.7244,79.25,79,10,7.96,VN,1680114979
319,high level,58.5169,-117.136,30.31,59,40,10.36,CA,1680114979
320,salamanca,40.8333,-6.0,67.78,61,0,8.79,ES,1680114979
321,kamenka,51.3223,42.7678,46.56,76,100,7.07,RU,1680114979
322,dalhousie,32.5333,75.9833,49.77,50,100,7.14,IN,1680114979
323,ambon,-3.6954,128.1814,78.24,15,40,1.14,ID,1680114980
324,palmer,42.1584,-72.3287,55.45,31,20,5.75,US,1680114980
325,hirara,24.8,125.2833,71.46,100,75,9.22,JP,1680114980
326,rio gallegos,-51.6226,-69.2181,46.45,42,75,13.8,AR,1680114980
327,cedar city,37.6775,-113.0619,52.77,28,0,21.85,US,1680114684
328,morondava,-20.2833,44.2833,77.92,72,33,3.36,MG,1680114980
329,sterling,39.0062,-77.4286,61.23,35,40,8.05,US,1680114847
330,pacifica,37.6138,-122.4869,52.2,85,40,13.0,US,1680114980
331,karpathos,35.507,27.2132,51.76,46,20,25.32,GR,1680114980
332,amarante do maranhao,-5.5667,-46.7422,80.31,81,58,3.18,BR,1680114981
333,sulingen,52.6833,8.8,52.02,89,100,6.58,DE,1680114981
334,mozarlandia,-14.7447,-50.5706,87.66,53,17,5.79,BR,1680114981
335,batagay-alyta,67.8006,130.4114,-14.22,91,100,3.42,RU,1680114981
336,asfi,32.2994,-9.2372,66.45,65,5,13.82,MA,1680114981
337,ericeira,38.9627,-9.4156,67.19,76,96,8.7,PT,1680114981
338,wenling,28.3669,121.36,51.78,94,100,9.44,CN,1680114982
339,djibo,14.1022,-1.6306,91.35,8,100,8.41,BF,1680114982
340,juneau,58.3019,-134.4197,38.1,86,75,8.05,US,1680114982
341,letlhakane,-21.4167,25.5833,75.76,47,57,4.88,BW,1680114982
342,quatre cocos,-20.2078,57.7625,80.71,82,100,14.67,MU,1680114982
343,kenitra,34.261,-6.5802,74.16,74,12,6.24,MA,1680114982
344,hobyo,5.3505,48.5268,82.15,72,9,9.91,SO,1680114982
345,zhanaozen,43.3,52.8,57.85,63,0,13.06,KZ,1680114983
346,port blair,11.6667,92.75,82.44,78,40,2.3,IN,1680114983
347,ekibastuz,51.6667,75.3667,38.37,82,100,18.45,KZ,1680114983
348,seoul,37.5683,126.9778,40.6,68,0,3.44,KR,1680114736
349,murray bridge,-35.1167,139.2667,57.13,66,100,5.17,AU,1680114983
350,beringovskiy,63.05,179.3167,19.4,94,100,9.73,RU,1680114983
351,haines junction,60.7522,-137.5108,19.35,63,100,2.3,CA,1680114983
352,ribeira grande,38.5167,-28.7,63.0,82,20,24.0,PT,1680114983
353,pokhara,28.2333,83.9833,65.14,38,99,6.8,NP,1680114983
354,saldanha,-33.0117,17.9442,60.85,77,100,21.14,ZA,1680114984
355,erzin,36.9559,36.2,51.48,73,95,1.92,TR,1680114984
356,malumfashi,11.7853,7.6218,82.44,10,55,6.38,NG,1680114984
357,luderitz,-26.6481,15.1594,63.34,63,0,24.79,NA,1680114984
358,kabare,-2.4683,28.8242,61.29,92,100,0.49,CD,1680114984
359,gimli,50.6336,-96.9907,17.62,45,69,12.66,CA,1680114984
360,lubao,14.9167,120.55,80.31,81,100,1.92,PH,1680114984
361,viedma,-40.8135,-62.9967,59.52,18,0,16.35,AR,1680114985
362,san quintin,30.4833,-115.95,62.73,50,0,12.91,MX,1680114985
363,estelle,29.8458,-90.1067,64.4,52,100,12.66,US,1680114985
364,carlsbad,33.1581,-117.3506,57.34,90,100,12.66,US,1680114222
365,guerrero negro,27.9769,-114.0611,64.96,46,0,15.99,MX,1680114985
366,morgan city,29.6994,-91.2068,66.0,50,95,9.26,US,1680114985
367,corner brook,48.9667,-57.9484,37.56,89,79,6.98,CA,1680114985
368,charters towers,-20.1,146.2667,69.8,94,3,6.35,AU,1680114965
369,aanekoski,62.6946,25.818,23.07,97,20,3.89,FI,1680114730
370,waverly,42.7392,-84.6208,37.18,62,40,20.71,US,1680114985
371,iqaluit,63.7506,-68.5145,2.93,71,100,23.02,CA,1680114986
372,carbondale,37.7273,-89.2168,57.06,47,0,4.61,US,1680114918
373,sao felix do xingu,-6.6447,-51.995,81.48,78,99,5.01,BR,1680114986
374,yulara,-25.2406,130.9889,70.2,42,97,12.95,AU,1680114986
375,makum,27.5,95.45,64.76,83,68,0.2,IN,1680114986
376,qarqin,37.4185,66.0436,70.36,39,100,1.3,AF,1680114986
377,wanning,18.8003,110.3967,74.16,93,73,2.75,CN,1680114986
378,mantua,45.1667,10.7833,60.04,69,98,3.62,IT,1680114986
379,karlstad,59.3793,13.5036,27.16,80,40,3.44,SE,1680114986
380,santa clara,22.4,-79.9667,85.66,45,40,10.36,CU,1680114886
381,katherine,-14.4667,132.2667,75.52,78,91,5.75,AU,1680114987
382,alta floresta,-9.8756,-56.0861,83.44,74,69,4.05,BR,1680114688
383,sawtell,-30.3833,153.1,67.19,94,0,0.0,AU,1680114987
384,lata,40.1629,-8.3327,57.43,72,7,3.89,PT,1680114987
385,aden,12.7794,45.0367,82.06,82,35,12.33,YE,1680114988
386,belle fourche,44.6714,-103.8522,46.51,48,100,13.02,US,1680114988
387,sinazongwe,-17.2614,27.4618,74.19,70,5,4.92,ZM,1680114988
388,saint george,37.1041,-113.5841,63.25,24,0,8.05,US,1680114645
389,chhindwara,22.0667,78.9333,78.98,21,4,6.26,IN,1680114988
390,matara,5.9485,80.5353,78.12,87,91,4.72,LK,1680114988
391,salekhard,66.53,66.6019,-3.39,86,4,8.3,RU,1680114988
392,surt,31.2089,16.5887,59.04,61,0,14.14,LY,1680114988
393,dawlatabad,36.4141,64.9053,65.86,55,100,3.04,AF,1680114988
394,meulaboh,4.1363,96.1285,77.13,87,18,3.27,ID,1680114989
395,jurm,36.8648,70.8342,52.77,60,100,1.5,AF,1680114989
396,nouadhibou,20.931,-17.0347,71.58,73,0,18.41,MR,1680114990
397,leninogorsk,54.6026,52.4609,35.94,86,100,14.29,RU,1680114990
398,tamworth,52.634,-1.6959,55.83,89,100,8.61,GB,1680114990
399,esil,51.9556,66.4042,31.77,87,100,17.92,KZ,1680114990
400,honiara,-9.4333,159.95,77.22,90,100,4.14,SB,1680114991
401,sisophon,13.5859,102.9737,78.12,77,94,7.78,KH,1680114991
402,thinadhoo,0.5333,72.9333,82.29,75,8,4.72,MV,1680114991
403,porlamar,10.958,-63.8491,86.09,48,14,23.02,VE,1680114991
404,dandong,40.1292,124.3947,40.24,85,0,3.29,CN,1680114991
405,kyrylivka,46.3759,35.3675,38.21,61,100,16.98,UA,1680114992
406,canutama,-6.5339,-64.3831,82.83,82,96,3.36,BR,1680114992
407,kieta,-6.2167,155.6333,77.59,88,100,2.64,PG,1680114992
408,fengrun,39.8333,118.1167,55.56,36,1,3.71,CN,1680114992
409,diffa,13.3154,12.6113,82.96,12,91,5.03,NE,1680114993
410,boa vista,2.8197,-60.6733,89.58,43,75,11.5,BR,1680114882
411,margate,51.3813,1.3862,56.7,68,100,4.0,GB,1680114918
412,bariri,-22.0744,-48.7403,93.45,62,32,3.13,BR,1680114993
413,ulaangom,49.9811,92.0667,11.95,85,83,4.18,MN,1680114993
414,victoria point,-27.5833,153.3,70.92,92,100,1.99,AU,1680114994
415,axim,4.8699,-2.2405,81.9,81,14,12.35,GH,1680114994
416,akyab,20.15,92.9,77.25,83,3,7.87,MM,1680114994
417,egvekinot,66.3167,-179.1667,14.95,88,100,7.43,RU,1680114911
418,kaeo,-35.1,173.7833,45.32,86,100,6.8,NZ,1680114995
419,the valley,18.217,-63.0578,82.26,69,20,12.66,AI,1680114996
420,tamiahua,21.2667,-97.45,75.67,66,92,9.73,MX,1680114882
421,road town,18.4167,-64.6167,84.24,54,20,10.36,VG,1680114996
422,jiazi,22.8779,116.067,65.07,87,99,11.23,CN,1680114996
423,kandrian,-6.2167,149.55,76.68,87,100,4.32,PG,1680114997
424,martapura,-3.4167,114.85,78.89,100,100,1.14,ID,1680114997
425,hermiston,45.8404,-119.2895,48.63,86,100,6.91,US,1680114997
426,luanda,-8.8368,13.2343,82.4,78,75,11.5,AO,1680114918
427,bowen,-20.0167,148.2333,76.95,83,16,1.36,AU,1680114997
428,santa ines,-3.6667,-45.38,80.46,87,99,2.91,BR,1680114997
429,berea,41.3662,-81.8543,52.12,44,100,23.02,US,1680114998
430,athabasca,54.7169,-113.2854,34.21,80,100,2.33,CA,1680114998
431,nova vicosa,-17.8919,-39.3719,82.58,56,0,9.86,BR,1680114998
432,grants pass,42.439,-123.3284,54.18,70,20,3.44,US,1680114847
433,petropavlovsk-kamchatskiy,53.0452,158.6483,18.19,63,0,4.47,RU,1680114999
434,acarau,-2.8856,-40.12,82.56,74,23,11.01,BR,1680114999
435,asau,46.4333,26.4,33.28,74,98,2.75,RO,1680114828
436,alofi,-19.0595,-169.9187,75.09,100,100,1.14,NU,1680114999
437,antofagasta,-23.65,-70.4,74.48,71,4,8.75,CL,1680114743
438,flinders,-34.5833,150.8552,60.39,78,2,1.99,AU,1680114999
439,nuuk,64.1835,-51.7216,23.61,50,15,16.11,GL,1680114991
440,angoche,-16.2325,39.9086,77.29,75,100,7.11,MZ,1680115000
441,stephenville,32.2207,-98.2023,59.94,58,100,6.91,US,1680115000
442,richards bay,-28.783,32.0377,69.31,90,100,9.01,ZA,1680115000
443,vila velha,-20.3297,-40.2925,84.15,70,20,10.36,BR,1680115000
444,hay river,60.8156,-115.7999,17.56,67,75,8.05,CA,1680114975
445,shakiso,5.75,38.9167,59.16,95,36,3.38,ET,1680115001
446,umarkhed,19.6,77.7,84.51,18,7,5.61,IN,1680115001
447,negara,-8.3151,114.6025,75.69,88,54,0.72,ID,1680115001
448,ketchikan,55.3422,-131.6461,43.27,56,20,11.5,US,1680115001
449,sao gabriel da cachoeira,-0.1303,-67.0892,78.6,94,75,2.3,BR,1680115001
450,chapais,49.7834,-74.8492,29.98,87,100,7.38,CA,1680114762
451,nosy varika,-20.5833,48.5333,74.12,86,100,1.61,MG,1680115001
452,golyshmanovo,56.3979,68.3728,26.67,75,1,5.77,RU,1680115002
453,mackay,-21.15,149.2,72.68,86,2,4.83,AU,1680115002
454,mayor pablo lagerenza,-19.9309,-60.7718,97.57,33,27,15.05,PY,1680115002
455,honningsvag,70.9821,25.9704,28.15,86,100,20.71,NO,1680115002
456,calabozo,8.9242,-67.4293,97.5,26,91,6.58,VE,1680115002
457,humaita,-7.5061,-63.0208,78.35,93,100,1.95,BR,1680115003
458,nokaneng,-19.6667,22.2667,75.63,56,96,4.54,BW,1680115003
459,yinchuan,38.4681,106.2731,54.95,25,100,4.9,CN,1680115003
460,pitkyaranta,61.5734,31.4792,26.55,96,100,12.57,RU,1680115003
461,hun,29.1268,15.9477,66.0,34,1,12.62,LY,1680115003
462,yakeshi,49.2833,120.7333,20.34,90,16,4.41,CN,1680115003
463,paamiut,61.994,-49.6678,18.91,60,16,3.49,GL,1680115004
464,nabire,-3.3667,135.4833,75.24,91,99,3.11,ID,1680115004
465,kenai,60.5544,-151.2583,31.14,92,100,3.44,US,1680114942
466,guadalupe,25.6833,-100.25,87.39,100,100,3.44,MX,1680114955
467,cavalcante,-13.7975,-47.4583,82.87,46,100,4.5,BR,1680115004
468,balsta,59.5671,17.5278,27.07,93,26,6.87,SE,1680115004
469,aracruz,-19.8203,-40.2733,83.41,67,98,6.38,BR,1680114843
470,waddan,29.1614,16.139,65.25,36,1,14.85,LY,1680115004
471,santa cruz,-17.8,-63.1667,89.65,58,40,20.71,BO,1680114959
472,berezovyy,51.6667,135.7,30.22,92,90,5.21,RU,1680115004
473,san joaquin,37.9333,-121.3011,51.96,85,100,11.5,US,1680115004
474,la brea,15.8,-85.9667,85.51,62,20,11.5,HN,1680115005
475,broome,42.2506,-75.833,53.47,40,40,12.66,US,1680115005
476,inegol,40.0781,29.5133,33.08,86,84,5.46,TR,1680115005
477,lebedinyy,58.5167,125.5167,-2.94,100,99,6.24,RU,1680115005
478,nizhniy baskunchak,48.2198,46.8311,56.3,58,93,8.59,RU,1680115005
479,okhotsk,59.3833,143.3,16.57,96,100,6.24,RU,1680115006
480,smoky lake,54.1169,-112.4686,38.12,38,100,2.3,CA,1680115006
481,america dourada,-11.4553,-41.4361,84.22,45,47,13.6,BR,1680115006
482,sioux lookout,50.1001,-91.917,17.67,45,20,16.11,CA,1680115007
483,jizan,17.3333,42.6667,81.54,59,4,4.59,SA,1680115007
484,natal,-5.795,-35.2094,86.65,65,40,13.8,BR,1680114844
485,port hardy,50.6996,-127.4199,44.6,65,40,5.75,CA,1680115007
486,leshukonskoye,64.8989,45.7622,26.33,86,100,10.45,RU,1680115007
487,chuy,-33.6971,-53.4616,83.16,45,2,7.47,UY,1680115007
488,kachug,53.9606,105.8817,29.1,96,65,1.36,RU,1680115007
489,sangre grande,10.5835,-61.1177,88.93,91,74,10.89,TT,1680115007
490,kwinana,-32.25,115.7667,73.69,44,100,1.01,AU,1680114725
491,riyadh,24.6877,46.7219,73.54,17,0,8.57,SA,1680115008
492,malanje,-9.5402,16.341,67.3,87,97,5.39,AO,1680115008
493,bilma,18.6853,12.9164,81.52,8,1,6.6,NE,1680115008
494,abong mbang,3.9833,13.1833,71.31,84,100,4.65,CM,1680115008
495,san andres,12.5847,-81.7006,86.02,58,20,17.27,CO,1680115008
496,neiafu,-18.65,-173.9833,72.28,100,40,0.0,TO,1680115008
497,male,4.1748,73.5089,84.15,79,20,5.75,MV,1680114732
498,sakaraha,-22.9,44.5333,69.53,77,0,1.45,MG,1680115008
499,encruzilhada do sul,-30.5439,-52.5219,89.26,34,94,7.7,BR,1680115008
500,esso,55.9333,158.7,0.43,95,80,5.73,RU,1680115009
501,bulungu,-4.55,18.6,71.82,93,100,1.92,CD,1680115009
502,anadyr,64.75,177.4833,19.9,100,75,11.18,RU,1680115009
503,lazaro cardenas,17.9583,-102.2,86.38,41,97,10.54,MX,1680115009
504,jawa,31.8525,35.9393,49.78,66,40,18.41,JO,1680115009
505,ponta do sol,32.6667,-17.1,76.12,34,21,2.66,PT,1680115009
506,santa luzia,-19.7697,-43.8514,86.14,45,40,9.22,BR,1680114844
507,taveta,-3.3963,37.6736,77.2,59,100,4.99,KE,1680115009
508,northam,51.0333,-4.2167,54.39,96,100,15.79,GB,1680115009
509,merauke,-8.4667,140.3333,76.87,90,98,5.79,ID,1680115009
510,yumen,40.2833,97.2,45.1,19,0,7.4,CN,1680115010
511,hualmay,-11.0964,-77.6139,80.98,66,37,10.22,PE,1680115010
512,marsh harbour,26.5412,-77.0636,77.23,73,3,14.27,BS,1680114951
513,mulege,26.8833,-111.9833,80.29,19,9,8.93,MX,1680115010
514,baniyas,35.1819,35.9487,57.49,64,100,27.67,SY,1680115010
515,amurzet,47.6967,131.0981,39.06,46,10,8.75,RU,1680115010
516,marsaxlokk,35.8419,14.5431,59.07,72,20,6.91,MT,1680115010
517,dunedin,-45.8742,170.5036,46.8,76,74,6.62,NZ,1680115010
518,port-gentil,-0.7193,8.7815,80.19,70,100,3.74,GA,1680114928
519,yarada,17.65,83.2667,82.72,83,40,5.75,IN,1680115010
520,prabumulih,-3.45,104.25,71.53,98,92,1.68,ID,1680115011
521,saint-joseph,-21.3667,55.6167,79.18,81,54,10.31,RE,1680115011
522,kyzyl-suu,42.3414,78.0056,45.64,49,95,6.87,KG,1680115011
523,diego de almagro,-26.3667,-70.05,84.96,23,0,12.8,CL,1680114754
524,iguape,-24.7081,-47.5553,81.1,73,16,9.91,BR,1680114782
525,mangrol,21.1167,70.1167,74.88,81,0,8.97,IN,1680115011
526,fortuna,40.5982,-124.1573,57.92,62,64,4.0,US,1680115011
527,monze,-16.2833,27.4833,63.99,84,13,5.19,ZM,1680115012
528,kokopo,-4.352,152.2633,76.12,84,100,3.2,PG,1680115012
529,havelock,34.8791,-76.9013,60.75,62,75,12.66,US,1680115012
530,udachnyy,66.4167,112.4,-5.53,99,100,4.52,RU,1680115012
531,kuryk,43.2,51.65,52.16,88,1,13.4,KZ,1680115012
532,broken hill,-31.95,141.4333,55.0,66,0,12.41,AU,1680115012
533,tomatlan,19.9333,-105.25,88.86,35,73,9.55,MX,1680115013
534,smithers,54.7804,-127.1743,35.92,48,20,0.0,CA,1680115013
535,kabinda,-6.1333,24.4833,67.66,94,100,3.96,CD,1680115013
536,eyl,7.9803,49.8164,81.12,72,11,7.67,SO,1680115013
